owner_id,owner_first_name,owner_last_name,owner_email,owner_phone,owner_address,dog_id,dog_name,dog_breed,dog_age,dog_gender,order_id,order_date,product_id,quantity,subtotal,product_name,product_price,product_description,transaction_id,veterinarian_id,veterinarian_first_name,veterinarian_last_name,veterinarian_specialization,veterinarian_contact,appointment_id,appointment_date,appointment_purpose
e0d7735c-2ddd-4c0b-a6f6-9a23f6d32260,Alex,Duhamel,alex.duhamel@outlook.com,+33 1 77 45 01 82,"559, chemin Marchand
82867 Becker-les-Bains",96353d0e-d428-4919-a8a8-d1a0abe13ebf,Casey,Bulldog,21,Female,1963c361-fc38-4625-8536-e0b147b7a6e8,2023-11-22,35,8,91.92,Dog Ear Cleaner,11.49,Gentle ear cleaner solution for dogs,1963c361-fc38-4625-8536-e0b147b7a6e8_20200716011102,ad2cb965-e7fc-4c0b-9fa6-a51dfff83160,Alexandria,Gilbert,vêtir,+33 4 27 76 87 23,82b6a210-3b73-4271-b76a-092cbc650623,2024-02-19,Servir parvenir espace.
2f434d8b-4a61-4796-b242-94ebdb74e850,Tristan,Léger,tristan.léger@outlook.com,+33 6 36 10 63 28,"boulevard de Lemoine
77316 Alves",9d3e6916-6fc1-4b70-beaa-5f32a4a27719,Moose,German Shepherd,25,Male,748d3153-c6a0-4f43-818f-67b7d6fbf696,2023-10-19,24,6,179.94,Dog Harness with Leash,29.99,Adjustable harness with matching leash,748d3153-c6a0-4f43-818f-67b7d6fbf696_20210312014542,79a9fbf8-8781-4203-918d-66345860662d,Gabriel,Meunier,livrer,05 90 24 95 36,5acd16f1-a206-4e0e-a5c5-b56dc88b8fb3,2024-03-05,Vol distinguer portier chez dessus préparer.
2f434d8b-4a61-4796-b242-94ebdb74e850,Tristan,Léger,tristan.léger@outlook.com,+33 6 36 10 63 28,"boulevard de Lemoine
77316 Alves",9d3e6916-6fc1-4b70-beaa-5f32a4a27719,Moose,German Shepherd,25,Male,748d3153-c6a0-4f43-818f-67b7d6fbf696,2023-10-19,22,6,68.94,Interactive Fetch Ball,11.49,Interactive ball for fetch games,748d3153-c6a0-4f43-818f-67b7d6fbf696_20220225120250,79a9fbf8-8781-4203-918d-66345860662d,Gabriel,Meunier,livrer,05 90 24 95 36,5acd16f1-a206-4e0e-a5c5-b56dc88b8fb3,2024-03-05,Vol distinguer portier chez dessus préparer.
2f434d8b-4a61-4796-b242-94ebdb74e850,Tristan,Léger,tristan.léger@outlook.com,+33 6 36 10 63 28,"boulevard de Lemoine
77316 Alves",9d3e6916-6fc1-4b70-beaa-5f32a4a27719,Moose,German Shepherd,25,Male,748d3153-c6a0-4f43-818f-67b7d6fbf696,2023-10-19,19,9,143.91,Dog Sunglasses,15.99,UV-protective sunglasses for dogs,748d3153-c6a0-4f43-818f-67b7d6fbf696_20231019102335,79a9fbf8-8781-4203-918d-66345860662d,Gabriel,Meunier,livrer,05 90 24 95 36,5acd16f1-a206-4e0e-a5c5-b56dc88b8fb3,2024-03-05,Vol distinguer portier chez dessus préparer.
2f434d8b-4a61-4796-b242-94ebdb74e850,Tristan,Léger,tristan.léger@outlook.com,+33 6 36 10 63 28,"boulevard de Lemoine
77316 Alves",9d3e6916-6fc1-4b70-beaa-5f32a4a27719,Moose,German Shepherd,25,Male,748d3153-c6a0-4f43-818f-67b7d6fbf696,2023-10-19,1,1,20.99,Dog Food,20.99,High-quality dog food,748d3153-c6a0-4f43-818f-67b7d6fbf696_20230225015145,79a9fbf8-8781-4203-918d-66345860662d,Gabriel,Meunier,livrer,05 90 24 95 36,5acd16f1-a206-4e0e-a5c5-b56dc88b8fb3,2024-03-05,Vol distinguer portier chez dessus préparer.
3458e529-0ea3-47ea-8ef4-ec340a30d178,Inès,Étienne,inès.étienne@outlook.com,0546831949,"239, boulevard Langlois
84518 Sainte MargaretBourg",6ec55e42-ad6c-4b3f-9cf3-1cbdb2c7b690,Gus,Shih Tzu,23,Male,5434a98d-473b-4cf3-9e29-82fe33332893,2023-11-12,17,3,74.97,Dog Raincoat,24.99,Water-resistant dog raincoat,5434a98d-473b-4cf3-9e29-82fe33332893_20200913080432,0587c27e-e8e2-4da2-ac71-43001573965d,Pénélope,Couturier,détail,+33 6 98 93 18 47,3f463564-803a-4ec9-970a-7077de0dcb08,2024-02-20,Note fine salle côté autre compter.
3458e529-0ea3-47ea-8ef4-ec340a30d178,Inès,Étienne,inès.étienne@outlook.com,0546831949,"239, boulevard Langlois
84518 Sainte MargaretBourg",6ec55e42-ad6c-4b3f-9cf3-1cbdb2c7b690,Gus,Shih Tzu,23,Male,5434a98d-473b-4cf3-9e29-82fe33332893,2023-11-12,10,2,11.98,Dog Treats,5.99,Tasty dog treats,5434a98d-473b-4cf3-9e29-82fe33332893_20220307141001,0587c27e-e8e2-4da2-ac71-43001573965d,Pénélope,Couturier,détail,+33 6 98 93 18 47,3f463564-803a-4ec9-970a-7077de0dcb08,2024-02-20,Note fine salle côté autre compter.
3458e529-0ea3-47ea-8ef4-ec340a30d178,Inès,Étienne,inès.étienne@outlook.com,0546831949,"239, boulevard Langlois
84518 Sainte MargaretBourg",6ec55e42-ad6c-4b3f-9cf3-1cbdb2c7b690,Gus,Shih Tzu,23,Male,5434a98d-473b-4cf3-9e29-82fe33332893,2023-11-12,3,7,279.93,Dog Bed,39.99,Comfortable dog bed,5434a98d-473b-4cf3-9e29-82fe33332893_20220511092053,0587c27e-e8e2-4da2-ac71-43001573965d,Pénélope,Couturier,détail,+33 6 98 93 18 47,3f463564-803a-4ec9-970a-7077de0dcb08,2024-02-20,Note fine salle côté autre compter.
ca5948f8-eb7c-457d-a3bc-9a9ada6b3fc0,Gabrielle,Perrot,gabrielle.perrot@gmail.com,+33 (0)1 55 35 17 13,"78, rue Sylvie Maillet
58604 Gauthier-sur-Berthelot",6bbadb25-16db-4b7f-8c7b-68e1fe48f899,Otis,Great Dane,116,Male,b05dc643-ee0a-4042-bdde-c337a7f59c35,2023-11-12,12,9,314.91,Dog Crate,34.99,Secure dog crate,b05dc643-ee0a-4042-bdde-c337a7f59c35_20230214100549,b091e736-0994-4cd3-b727-293607be2a77,René,Ruiz,réveiller,0432555416,b7f41bd4-8ac8-4156-a37d-9dd04dbb50d8,2024-03-05,Mince leur contraire animer rire fois.
506cf569-6605-41a0-ba41-000406c36d4a,Adrienne,Bigot,adrienne.bigot@gmail.com,0765738696,"29, rue Louis Bertrand
51517 Jacob-sur-Mer",d2cf4c93-b730-483a-91ae-6f0aab069780,Minnie,Chihuahua,29,Female,1e6add83-9491-4dda-aed6-8146fc0ebc26,2023-12-12,20,6,41.94,Dog Bandana,6.99,Stylish bandana for dogs,1e6add83-9491-4dda-aed6-8146fc0ebc26_20230629011532,6fb5b025-a4b4-4454-a06c-3315738e604c,Laurence,Klein,remonter,02 48 00 91 19,55c64184-5ac6-4f00-8b6a-69cce2b1eac7,2024-03-01,Vite sauter haïr effet l'un grand trait.
506cf569-6605-41a0-ba41-000406c36d4a,Adrienne,Bigot,adrienne.bigot@gmail.com,0765738696,"29, rue Louis Bertrand
51517 Jacob-sur-Mer",d2cf4c93-b730-483a-91ae-6f0aab069780,Minnie,Chihuahua,29,Female,1e6add83-9491-4dda-aed6-8146fc0ebc26,2023-12-12,23,2,19.98,Dog Nail Clippers,9.99,Safe and easy-to-use nail clippers for dogs,1e6add83-9491-4dda-aed6-8146fc0ebc26_20220329175856,6fb5b025-a4b4-4454-a06c-3315738e604c,Laurence,Klein,remonter,02 48 00 91 19,55c64184-5ac6-4f00-8b6a-69cce2b1eac7,2024-03-01,Vite sauter haïr effet l'un grand trait.
506cf569-6605-41a0-ba41-000406c36d4a,Adrienne,Bigot,adrienne.bigot@gmail.com,0765738696,"29, rue Louis Bertrand
51517 Jacob-sur-Mer",d2cf4c93-b730-483a-91ae-6f0aab069780,Minnie,Chihuahua,29,Female,1e6add83-9491-4dda-aed6-8146fc0ebc26,2023-12-12,18,10,84.9,Squeaky Plush Toy,8.49,Cute squeaky plush toy for dogs,1e6add83-9491-4dda-aed6-8146fc0ebc26_20200829000723,6fb5b025-a4b4-4454-a06c-3315738e604c,Laurence,Klein,remonter,02 48 00 91 19,55c64184-5ac6-4f00-8b6a-69cce2b1eac7,2024-03-01,Vite sauter haïr effet l'un grand trait.
e4fe6ecd-fb48-44be-9040-cdf6ec599c68,André,Clément,andré.clément@outlook.com,+33 5 61 26 41 33,"94, avenue Lucie Collet
82770 Vallet",d51118ba-18a8-4440-afda-6678106a5833,Sam,Akita,24,Male,940ab33d-1aa2-4a17-a892-8c1af61fcd5c,2023-12-31,25,6,119.94,Dog Backpack,19.99,Backpack for dogs to carry essentials on walks,940ab33d-1aa2-4a17-a892-8c1af61fcd5c_20220622133045,59132a0e-1759-4976-b187-beb78b7eb732,Benjamin,Gay,bord,+33 2 57 88 10 02,20c70084-0cce-4594-b688-f33922e9cb6c,2024-03-04,Droite rien chaud donner.
0a4199ea-4df8-41df-b556-a72c4a479d24,Zacharie,Robert,zacharie.robert@outlook.com,+33 (0)3 45 81 75 60,"7, avenue de Chauvet
06552 Saint Antoinette",41cde8cd-7eea-4057-9e3c-bb29811d259f,Angel,Bulldog,1,Female,f1402901-42ed-4c2c-84e7-1db32ab8c08c,2023-11-07,1,3,62.97,Dog Food,20.99,High-quality dog food,f1402901-42ed-4c2c-84e7-1db32ab8c08c_20210919144352,5fc4f217-b0df-4d93-84dd-fe83e5304278,Simone,Cordier,famille,04 77 08 00 48,3fa9af3e-2c4d-4279-beb6-fa3926fd766c,2024-02-10,Officier premier certainement curieux naître six.
f8110737-57af-4b01-ad8c-3595a2fc2710,Jacqueline,Maréchal,jacqueline.maréchal@outlook.com,+33 2 37 53 54 96,"538, rue de Monnier
22211 Martins",233fdaad-d51f-4113-8369-22b17719cb01,Ollie,French Bulldog,100,Male,980cfd17-55b0-474e-9b48-01d667762795,2023-11-19,30,2,10.98,Dog Poop Bags,5.49,Biodegradable poop bags for easy cleanup,980cfd17-55b0-474e-9b48-01d667762795_20200322150803,4a52c8ff-9b9c-4f3c-812a-c1559f8fff58,Marguerite,Bourdon,que,+33 4 11 56 08 17,54e11cdd-8b2f-4d71-acf5-e59c4d167131,2024-02-19,Également vieil santé cinq oublier après paix.
f8110737-57af-4b01-ad8c-3595a2fc2710,Jacqueline,Maréchal,jacqueline.maréchal@outlook.com,+33 2 37 53 54 96,"538, rue de Monnier
22211 Martins",233fdaad-d51f-4113-8369-22b17719cb01,Ollie,French Bulldog,100,Male,980cfd17-55b0-474e-9b48-01d667762795,2023-11-19,6,7,111.93,Dog Shampoo,15.99,Gentle dog shampoo,980cfd17-55b0-474e-9b48-01d667762795_20200609062338,4a52c8ff-9b9c-4f3c-812a-c1559f8fff58,Marguerite,Bourdon,que,+33 4 11 56 08 17,54e11cdd-8b2f-4d71-acf5-e59c4d167131,2024-02-19,Également vieil santé cinq oublier après paix.
fb8d67d4-e648-4634-9848-3cc20fe1f7db,Thierry,Dumas,thierry.dumas@outlook.com,+33 1 48 35 60 83,"48, rue de Schneider
97133 Brun-sur-Mer",9e393d3c-b69e-4bca-a391-66b18186848b,Benny,Siberian Husky,101,Male,efcb3fc8-88c4-4d9e-9621-6110645d2b86,2024-01-13,18,8,67.92,Squeaky Plush Toy,8.49,Cute squeaky plush toy for dogs,efcb3fc8-88c4-4d9e-9621-6110645d2b86_20220921141925,0ff044f7-e3bd-4c3f-8331-cd1b71509bd1,Simone,Diaz,nord,+33 1 49 71 68 53,360d6961-7964-4b41-9d98-454698a0a3ab,2024-02-22,Impression oh âgé parole parti lumière.
fb8d67d4-e648-4634-9848-3cc20fe1f7db,Thierry,Dumas,thierry.dumas@outlook.com,+33 1 48 35 60 83,"48, rue de Schneider
97133 Brun-sur-Mer",9e393d3c-b69e-4bca-a391-66b18186848b,Benny,Siberian Husky,101,Male,efcb3fc8-88c4-4d9e-9621-6110645d2b86,2024-01-13,13,7,209.93,Dog Grooming Kit,29.99,Complete grooming kit for dogs,efcb3fc8-88c4-4d9e-9621-6110645d2b86_20210907105141,0ff044f7-e3bd-4c3f-8331-cd1b71509bd1,Simone,Diaz,nord,+33 1 49 71 68 53,360d6961-7964-4b41-9d98-454698a0a3ab,2024-02-22,Impression oh âgé parole parti lumière.
fb8d67d4-e648-4634-9848-3cc20fe1f7db,Thierry,Dumas,thierry.dumas@outlook.com,+33 1 48 35 60 83,"48, rue de Schneider
97133 Brun-sur-Mer",9e393d3c-b69e-4bca-a391-66b18186848b,Benny,Siberian Husky,101,Male,efcb3fc8-88c4-4d9e-9621-6110645d2b86,2024-01-13,25,4,79.96,Dog Backpack,19.99,Backpack for dogs to carry essentials on walks,efcb3fc8-88c4-4d9e-9621-6110645d2b86_20230810081756,0ff044f7-e3bd-4c3f-8331-cd1b71509bd1,Simone,Diaz,nord,+33 1 49 71 68 53,360d6961-7964-4b41-9d98-454698a0a3ab,2024-02-22,Impression oh âgé parole parti lumière.
fb8d67d4-e648-4634-9848-3cc20fe1f7db,Thierry,Dumas,thierry.dumas@outlook.com,+33 1 48 35 60 83,"48, rue de Schneider
97133 Brun-sur-Mer",9e393d3c-b69e-4bca-a391-66b18186848b,Benny,Siberian Husky,101,Male,efcb3fc8-88c4-4d9e-9621-6110645d2b86,2024-01-13,2,6,59.94,Dog Toy,9.99,Interactive dog toy,efcb3fc8-88c4-4d9e-9621-6110645d2b86_20210711020816,0ff044f7-e3bd-4c3f-8331-cd1b71509bd1,Simone,Diaz,nord,+33 1 49 71 68 53,360d6961-7964-4b41-9d98-454698a0a3ab,2024-02-22,Impression oh âgé parole parti lumière.
81736585-a973-4c1a-8dab-efd403fbf2a7,Virginie,Coulon,virginie.coulon@gmail.com,+33 (0)2 61 40 28 32,"31, avenue Paul
04753 Saint Honoré",acb779af-6ac9-4621-8450-fc78dae200a6,Sammy,Dachshund,53,Male,066d107b-009e-455c-8339-50cc18c0a456,2023-10-12,20,1,6.99,Dog Bandana,6.99,Stylish bandana for dogs,066d107b-009e-455c-8339-50cc18c0a456_20200229085721,5d550ec9-7f9d-43fc-833c-44adde773b50,Suzanne,Breton,malgré,+33 (0)3 56 11 56 78,7febb4be-d964-4740-b844-2cb60043d200,2024-03-04,Réponse médecin bande.
81736585-a973-4c1a-8dab-efd403fbf2a7,Virginie,Coulon,virginie.coulon@gmail.com,+33 (0)2 61 40 28 32,"31, avenue Paul
04753 Saint Honoré",acb779af-6ac9-4621-8450-fc78dae200a6,Sammy,Dachshund,53,Male,066d107b-009e-455c-8339-50cc18c0a456,2023-10-12,18,4,33.96,Squeaky Plush Toy,8.49,Cute squeaky plush toy for dogs,066d107b-009e-455c-8339-50cc18c0a456_20200830183503,5d550ec9-7f9d-43fc-833c-44adde773b50,Suzanne,Breton,malgré,+33 (0)3 56 11 56 78,7febb4be-d964-4740-b844-2cb60043d200,2024-03-04,Réponse médecin bande.
81736585-a973-4c1a-8dab-efd403fbf2a7,Virginie,Coulon,virginie.coulon@gmail.com,+33 (0)2 61 40 28 32,"31, avenue Paul
04753 Saint Honoré",acb779af-6ac9-4621-8450-fc78dae200a6,Sammy,Dachshund,53,Male,066d107b-009e-455c-8339-50cc18c0a456,2023-10-12,3,5,199.95,Dog Bed,39.99,Comfortable dog bed,066d107b-009e-455c-8339-50cc18c0a456_20210126034204,5d550ec9-7f9d-43fc-833c-44adde773b50,Suzanne,Breton,malgré,+33 (0)3 56 11 56 78,7febb4be-d964-4740-b844-2cb60043d200,2024-03-04,Réponse médecin bande.
81736585-a973-4c1a-8dab-efd403fbf2a7,Virginie,Coulon,virginie.coulon@gmail.com,+33 (0)2 61 40 28 32,"31, avenue Paul
04753 Saint Honoré",acb779af-6ac9-4621-8450-fc78dae200a6,Sammy,Dachshund,53,Male,066d107b-009e-455c-8339-50cc18c0a456,2023-10-12,9,2,29.98,Dog Leash,14.99,Durable dog leash,066d107b-009e-455c-8339-50cc18c0a456_20221109164529,5d550ec9-7f9d-43fc-833c-44adde773b50,Suzanne,Breton,malgré,+33 (0)3 56 11 56 78,7febb4be-d964-4740-b844-2cb60043d200,2024-03-04,Réponse médecin bande.
81736585-a973-4c1a-8dab-efd403fbf2a7,Virginie,Coulon,virginie.coulon@gmail.com,+33 (0)2 61 40 28 32,"31, avenue Paul
04753 Saint Honoré",acb779af-6ac9-4621-8450-fc78dae200a6,Sammy,Dachshund,53,Male,066d107b-009e-455c-8339-50cc18c0a456,2023-10-12,23,8,79.92,Dog Nail Clippers,9.99,Safe and easy-to-use nail clippers for dogs,066d107b-009e-455c-8339-50cc18c0a456_20210313062311,5d550ec9-7f9d-43fc-833c-44adde773b50,Suzanne,Breton,malgré,+33 (0)3 56 11 56 78,7febb4be-d964-4740-b844-2cb60043d200,2024-03-04,Réponse médecin bande.
847fc029-11e1-4f89-88d7-96b2a1e4d2cb,Josette,Da Costa,josette.da costa@outlook.com,0635989349,"192, avenue Normand
48183 Aubry-sur-Mer",57b5dfeb-c43b-4172-bb24-4992d55dd3dc,Oliver,Shih Tzu,41,Male,3c06c3d9-cc65-41c9-938c-624fceb42b9a,2023-12-27,26,1,7.99,Dog Frisbee,7.99,Durable frisbee for outdoor play,3c06c3d9-cc65-41c9-938c-624fceb42b9a_20220309205907,851eec85-d240-4315-9bfe-bf35b56cdb9b,Alphonse,Jacquot,nation,+33 (0)5 79 12 96 45,3db1de4c-1b65-4a9a-ad1a-d59a14881828,2024-02-27,Du sortir voler vin rare.
847fc029-11e1-4f89-88d7-96b2a1e4d2cb,Josette,Da Costa,josette.da costa@outlook.com,0635989349,"192, avenue Normand
48183 Aubry-sur-Mer",57b5dfeb-c43b-4172-bb24-4992d55dd3dc,Oliver,Shih Tzu,41,Male,3c06c3d9-cc65-41c9-938c-624fceb42b9a,2023-12-27,35,7,80.43,Dog Ear Cleaner,11.49,Gentle ear cleaner solution for dogs,3c06c3d9-cc65-41c9-938c-624fceb42b9a_20221130194410,851eec85-d240-4315-9bfe-bf35b56cdb9b,Alphonse,Jacquot,nation,+33 (0)5 79 12 96 45,3db1de4c-1b65-4a9a-ad1a-d59a14881828,2024-02-27,Du sortir voler vin rare.
ef539da7-0d49-45d4-a07c-6a259b5eaf64,Margaud,Fabre,margaud.fabre@outlook.com,0744291273,"avenue Hebert
57944 Dupuy",ba4c3785-78bf-4b71-9a2c-b2fcc4d91515,Tucker,Shetland Sheepdog,46,Male,d67d5390-1801-47e8-a459-3e2453c87faa,2023-10-08,32,6,137.94,Dog Cooling Mat,22.99,Cooling mat for hot days,d67d5390-1801-47e8-a459-3e2453c87faa_20221120111145,e1101c2e-7395-44de-98da-3be3c281b3f6,Denise,Philippe,après,01 53 70 62 48,49259b8e-873c-445e-a932-4da3116d798a,2024-02-14,Inviter cela nord mort.
ef539da7-0d49-45d4-a07c-6a259b5eaf64,Margaud,Fabre,margaud.fabre@outlook.com,0744291273,"avenue Hebert
57944 Dupuy",ba4c3785-78bf-4b71-9a2c-b2fcc4d91515,Tucker,Shetland Sheepdog,46,Male,d67d5390-1801-47e8-a459-3e2453c87faa,2023-10-08,24,5,149.95,Dog Harness with Leash,29.99,Adjustable harness with matching leash,d67d5390-1801-47e8-a459-3e2453c87faa_20200623150354,e1101c2e-7395-44de-98da-3be3c281b3f6,Denise,Philippe,après,01 53 70 62 48,49259b8e-873c-445e-a932-4da3116d798a,2024-02-14,Inviter cela nord mort.
ef539da7-0d49-45d4-a07c-6a259b5eaf64,Margaud,Fabre,margaud.fabre@outlook.com,0744291273,"avenue Hebert
57944 Dupuy",ba4c3785-78bf-4b71-9a2c-b2fcc4d91515,Tucker,Shetland Sheepdog,46,Male,d67d5390-1801-47e8-a459-3e2453c87faa,2023-10-08,24,2,59.98,Dog Harness with Leash,29.99,Adjustable harness with matching leash,d67d5390-1801-47e8-a459-3e2453c87faa_20210419002930,e1101c2e-7395-44de-98da-3be3c281b3f6,Denise,Philippe,après,01 53 70 62 48,49259b8e-873c-445e-a932-4da3116d798a,2024-02-14,Inviter cela nord mort.
ef539da7-0d49-45d4-a07c-6a259b5eaf64,Margaud,Fabre,margaud.fabre@outlook.com,0744291273,"avenue Hebert
57944 Dupuy",ba4c3785-78bf-4b71-9a2c-b2fcc4d91515,Tucker,Shetland Sheepdog,46,Male,d67d5390-1801-47e8-a459-3e2453c87faa,2023-10-08,22,8,91.92,Interactive Fetch Ball,11.49,Interactive ball for fetch games,d67d5390-1801-47e8-a459-3e2453c87faa_20210107162000,e1101c2e-7395-44de-98da-3be3c281b3f6,Denise,Philippe,après,01 53 70 62 48,49259b8e-873c-445e-a932-4da3116d798a,2024-02-14,Inviter cela nord mort.
08c1ad98-f728-4d2f-8501-7fcc93db1c25,Lucas,Boutin,lucas.boutin@gmail.com,03 66 79 74 31,"7, chemin de Mendès
91533 Poirier-les-Bains",6d20f6aa-6f48-4891-928e-c6228511b439,Nala,Dachshund,23,Female,3cf25901-ceda-443f-a519-e2478b978619,2024-01-15,23,3,29.97,Dog Nail Clippers,9.99,Safe and easy-to-use nail clippers for dogs,3cf25901-ceda-443f-a519-e2478b978619_20200614021122,2909adb0-8e2b-4f2d-8e94-83019bdfce20,Henriette,Loiseau,calme,0531064992,a7f7ddba-c77c-42d8-98ab-b2cd6a0d2db8,2024-02-24,Quelque apercevoir violent ligne mal rire promener.
08c1ad98-f728-4d2f-8501-7fcc93db1c25,Lucas,Boutin,lucas.boutin@gmail.com,03 66 79 74 31,"7, chemin de Mendès
91533 Poirier-les-Bains",6d20f6aa-6f48-4891-928e-c6228511b439,Nala,Dachshund,23,Female,3cf25901-ceda-443f-a519-e2478b978619,2024-01-15,22,3,34.47,Interactive Fetch Ball,11.49,Interactive ball for fetch games,3cf25901-ceda-443f-a519-e2478b978619_20210827135446,2909adb0-8e2b-4f2d-8e94-83019bdfce20,Henriette,Loiseau,calme,0531064992,a7f7ddba-c77c-42d8-98ab-b2cd6a0d2db8,2024-02-24,Quelque apercevoir violent ligne mal rire promener.
f7a6f689-dc9a-45ce-bb6b-9b5dee790003,Gabriel,Dufour,gabriel.dufour@gmail.com,+33 (0)5 32 07 89 55,"rue de Legros
97260 Saint Jérôme",36a2bd3d-a175-4237-b67e-c863877e2ec5,Lexi,Doberman Pinscher,98,Female,9dbb1fd8-d9e2-4e6d-b835-38ea2abbd27b,2024-01-03,22,7,80.43,Interactive Fetch Ball,11.49,Interactive ball for fetch games,9dbb1fd8-d9e2-4e6d-b835-38ea2abbd27b_20200702213038,06ce6231-a8aa-445f-831f-bc9e2779ad35,Eugène,Hamon,affirmer,0181033769,706ceac0-f3ec-4810-af08-6d5ff8252c4a,2024-02-24,Tapis réduire voie cela auprès.
f7a6f689-dc9a-45ce-bb6b-9b5dee790003,Gabriel,Dufour,gabriel.dufour@gmail.com,+33 (0)5 32 07 89 55,"rue de Legros
97260 Saint Jérôme",36a2bd3d-a175-4237-b67e-c863877e2ec5,Lexi,Doberman Pinscher,98,Female,9dbb1fd8-d9e2-4e6d-b835-38ea2abbd27b,2024-01-03,30,10,54.9,Dog Poop Bags,5.49,Biodegradable poop bags for easy cleanup,9dbb1fd8-d9e2-4e6d-b835-38ea2abbd27b_20231220050157,06ce6231-a8aa-445f-831f-bc9e2779ad35,Eugène,Hamon,affirmer,0181033769,706ceac0-f3ec-4810-af08-6d5ff8252c4a,2024-02-24,Tapis réduire voie cela auprès.
f7a6f689-dc9a-45ce-bb6b-9b5dee790003,Gabriel,Dufour,gabriel.dufour@gmail.com,+33 (0)5 32 07 89 55,"rue de Legros
97260 Saint Jérôme",36a2bd3d-a175-4237-b67e-c863877e2ec5,Lexi,Doberman Pinscher,98,Female,9dbb1fd8-d9e2-4e6d-b835-38ea2abbd27b,2024-01-03,31,10,144.9,Dog Grooming Gloves,14.49,Gentle grooming gloves for dogs,9dbb1fd8-d9e2-4e6d-b835-38ea2abbd27b_20230722142417,06ce6231-a8aa-445f-831f-bc9e2779ad35,Eugène,Hamon,affirmer,0181033769,706ceac0-f3ec-4810-af08-6d5ff8252c4a,2024-02-24,Tapis réduire voie cela auprès.
f7a6f689-dc9a-45ce-bb6b-9b5dee790003,Gabriel,Dufour,gabriel.dufour@gmail.com,+33 (0)5 32 07 89 55,"rue de Legros
97260 Saint Jérôme",36a2bd3d-a175-4237-b67e-c863877e2ec5,Lexi,Doberman Pinscher,98,Female,9dbb1fd8-d9e2-4e6d-b835-38ea2abbd27b,2024-01-03,34,4,37.96,Dog Tug Toy,9.49,Interactive tug-of-war toy for dogs,9dbb1fd8-d9e2-4e6d-b835-38ea2abbd27b_20200508054604,06ce6231-a8aa-445f-831f-bc9e2779ad35,Eugène,Hamon,affirmer,0181033769,706ceac0-f3ec-4810-af08-6d5ff8252c4a,2024-02-24,Tapis réduire voie cela auprès.
f7a6f689-dc9a-45ce-bb6b-9b5dee790003,Gabriel,Dufour,gabriel.dufour@gmail.com,+33 (0)5 32 07 89 55,"rue de Legros
97260 Saint Jérôme",36a2bd3d-a175-4237-b67e-c863877e2ec5,Lexi,Doberman Pinscher,98,Female,9dbb1fd8-d9e2-4e6d-b835-38ea2abbd27b,2024-01-03,31,7,101.43,Dog Grooming Gloves,14.49,Gentle grooming gloves for dogs,9dbb1fd8-d9e2-4e6d-b835-38ea2abbd27b_20230205195821,06ce6231-a8aa-445f-831f-bc9e2779ad35,Eugène,Hamon,affirmer,0181033769,706ceac0-f3ec-4810-af08-6d5ff8252c4a,2024-02-24,Tapis réduire voie cela auprès.
e1f2c319-dc3b-4aa3-8f49-071d037b033e,Christophe,Gautier,christophe.gautier@gmail.com,0257556960,"89, avenue Rémy Hamon
97266 GérardVille",ac5927ac-f9d2-47e4-aeb6-5906bcb6f494,Nala,Cocker Spaniel,102,Female,a7f57343-8be3-4aec-b1ee-c7f990a5420d,2024-01-10,4,8,103.92,Dog Collar,12.99,Stylish dog collar,a7f57343-8be3-4aec-b1ee-c7f990a5420d_20200103160502,3d9a39b3-c47e-4fd6-b535-6b83b282994f,Louise,Besnard,voix,03 68 45 91 59,ab0b8e57-03b3-40b3-9afb-e6c7ed0004c4,2024-02-29,Signifier lire fixer prière tant.
e1f2c319-dc3b-4aa3-8f49-071d037b033e,Christophe,Gautier,christophe.gautier@gmail.com,0257556960,"89, avenue Rémy Hamon
97266 GérardVille",ac5927ac-f9d2-47e4-aeb6-5906bcb6f494,Nala,Cocker Spaniel,102,Female,a7f57343-8be3-4aec-b1ee-c7f990a5420d,2024-01-10,26,8,63.92,Dog Frisbee,7.99,Durable frisbee for outdoor play,a7f57343-8be3-4aec-b1ee-c7f990a5420d_20220913194552,3d9a39b3-c47e-4fd6-b535-6b83b282994f,Louise,Besnard,voix,03 68 45 91 59,ab0b8e57-03b3-40b3-9afb-e6c7ed0004c4,2024-02-29,Signifier lire fixer prière tant.
e1f2c319-dc3b-4aa3-8f49-071d037b033e,Christophe,Gautier,christophe.gautier@gmail.com,0257556960,"89, avenue Rémy Hamon
97266 GérardVille",ac5927ac-f9d2-47e4-aeb6-5906bcb6f494,Nala,Cocker Spaniel,102,Female,a7f57343-8be3-4aec-b1ee-c7f990a5420d,2024-01-10,17,4,99.96,Dog Raincoat,24.99,Water-resistant dog raincoat,a7f57343-8be3-4aec-b1ee-c7f990a5420d_20220606182443,3d9a39b3-c47e-4fd6-b535-6b83b282994f,Louise,Besnard,voix,03 68 45 91 59,ab0b8e57-03b3-40b3-9afb-e6c7ed0004c4,2024-02-29,Signifier lire fixer prière tant.
